epoch	loss	acc	lr	f1_score.avg
67	tensor(0.0105, device='cuda:0')	0.996465216750945	7.500000000000001e-05	0.9964595765842581
68	tensor(0.0112, device='cuda:0')	0.9965879522804262	7.500000000000001e-05	0.9965931372549031
69	tensor(0.0113, device='cuda:0')	0.9962688399037753	7.500000000000001e-05	0.9962524865018486
70	tensor(0.0102, device='cuda:0')	0.9967352349158034	7.500000000000001e-05	0.9967291844273957
71	tensor(0.0108, device='cuda:0')	0.9968579704452845	7.500000000000001e-05	0.9968627450980405
72	tensor(0.0110, device='cuda:0')	0.9962442927978792	7.500000000000001e-05	0.9962500000000017
73	tensor(0.0104, device='cuda:0')	0.9970788943983504	7.500000000000001e-05	0.9970833333333345
74	tensor(0.0103, device='cuda:0')	0.9966370464922185	7.500000000000001e-05	0.9966311452117095
75	tensor(0.0109, device='cuda:0')	0.996342481221464	7.500000000000001e-05	0.9963480392156876
76	tensor(0.0125, device='cuda:0')	0.9956797093622662	7.500000000000001e-05	0.9956862745098055
77	tensor(0.0087, device='cuda:0')	0.9973243654573126	7.500000000000001e-05	0.9973174197215126
78	tensor(0.0113, device='cuda:0')	0.9960724630566056	7.500000000000001e-05	0.9960564080704759
79	tensor(0.0099, device='cuda:0')	0.9968334233393883	7.500000000000001e-05	0.9968272236430817
80	tensor(0.0083, device='cuda:0')	0.9970052530806618	7.500000000000001e-05	0.9970098039215699
81	tensor(0.0085, device='cuda:0')	0.9971770828219353	7.500000000000001e-05	0.9971813725490207
82	tensor(0.0100, device='cuda:0')	0.9964161225391527	7.500000000000001e-05	0.996410556976415
83	tensor(0.0120, device='cuda:0')	0.9962688399037753	7.500000000000001e-05	0.996274509803923
84	tensor(0.0090, device='cuda:0')	0.9972998183514163	7.500000000000001e-05	0.9973039215686282
85	tensor(0.0083, device='cuda:0')	0.9973489125632088	7.500000000000001e-05	0.9973199062233604
86	tensor(0.0089, device='cuda:0')	0.9972016299278315	7.500000000000001e-05	0.9972058823529423
87	tensor(0.0104, device='cuda:0')	0.9960724630566056	7.500000000000001e-05	0.9960784313725504
88	tensor(0.0077, device='cuda:0')	0.9972998183514163	7.500000000000001e-05	0.9973039215686287
89	tensor(0.0103, device='cuda:0')	0.9968088762334921	7.500000000000001e-05	0.9968027138391601
90	tensor(0.0097, device='cuda:0')	0.9967843291275958	7.500000000000001e-05	0.996789215686276
91	tensor(0.0095, device='cuda:0')	0.9966615935981148	7.500000000000001e-05	0.9966556550156307
92	tensor(0.0090, device='cuda:0')	0.9969561588688693	7.500000000000001e-05	0.9969607843137265
93	tensor(0.0091, device='cuda:0')	0.9973489125632088	7.500000000000001e-05	0.9973529411764719
94	tensor(0.0078, device='cuda:0')	0.9973489125632088	7.500000000000001e-05	0.9973419295254347
95	tensor(0.0083, device='cuda:0')	0.9972998183514163	7.500000000000001e-05	0.9972929099175912
96	tensor(0.0094, device='cuda:0')	0.9968579704452845	7.500000000000001e-05	0.9968627450980406
97	tensor(0.0076, device='cuda:0')	0.9973980067750012	7.500000000000001e-05	0.9973909491332776
98	tensor(0.0093, device='cuda:0')	0.9967352349158034	7.500000000000001e-05	0.9967291844273954
99	tensor(0.0071, device='cuda:0')	0.9975698365162747	7.500000000000001e-05	0.9975735294117658
100	tensor(0.0038, device='cuda:0')	0.9990672099759438	3.7500000000000003e-05	0.9990686274509806
101	tensor(0.0024, device='cuda:0')	0.9994354165643871	3.7500000000000003e-05	0.9994362745098041
102	tensor(0.0017, device='cuda:0')	0.999656340517453	3.7500000000000003e-05	0.9996568627450982
103	tensor(0.0028, device='cuda:0')	0.9992390397172174	3.7500000000000003e-05	0.9992401960784317
104	tensor(0.0018, device='cuda:0')	0.9995581520938681	3.7500000000000003e-05	0.9995588235294122
105	tensor(0.0023, device='cuda:0')	0.9993863223525946	3.7500000000000003e-05	0.999387254901961
106	tensor(0.0022, device='cuda:0')	0.999312681034906	3.7500000000000003e-05	0.9993137254901964
107	tensor(0.0022, device='cuda:0')	0.9993863223525946	3.7500000000000003e-05	0.999387254901961
108	tensor(0.0011, device='cuda:0')	0.9996808876233492	3.7500000000000003e-05	0.9996813725490198
109	tensor(0.0021, device='cuda:0')	0.9994599636702832	3.7500000000000003e-05	0.9994607843137259
110	tensor(0.0017, device='cuda:0')	0.9994845107761795	3.7500000000000003e-05	0.9994852941176475
111	tensor(0.0011, device='cuda:0')	0.9998036231528303	3.7500000000000003e-05	0.9998039215686276
112	tensor(0.0027, device='cuda:0')	0.9991408512936325	3.7500000000000003e-05	0.9991421568627458
113	tensor(0.0018, device='cuda:0')	0.9993617752466984	3.7500000000000003e-05	0.9993627450980395
114	tensor(0.0012, device='cuda:0')	0.9996808876233492	3.7500000000000003e-05	0.9996813725490198
115	tensor(0.0012, device='cuda:0')	0.9996808876233492	3.7500000000000003e-05	0.9996813725490199
116	tensor(0.0022, device='cuda:0')	0.9994354165643871	3.7500000000000003e-05	0.9994362745098041
117	tensor(0.0013, device='cuda:0')	0.9995826991997644	3.7500000000000003e-05	0.9995833333333336
118	tensor(0.0013, device='cuda:0')	0.9996317934115567	3.7500000000000003e-05	0.9996323529411767
119	tensor(0.0025, device='cuda:0')	0.9992390397172174	3.7500000000000003e-05	0.999240196078432
120	tensor(0.0008, device='cuda:0')	0.9998527173646227	3.7500000000000003e-05	0.9998529411764707
121	tensor(0.0014, device='cuda:0')	0.9996072463056606	3.7500000000000003e-05	0.9996078431372553
122	tensor(0.0012, device='cuda:0')	0.9996808876233492	3.7500000000000003e-05	0.9996813725490198
