epoch	loss	acc	lr	f1_score.avg
0	tensor(1.0192, device='cuda:0')	0.7279198782463547	0.00030000000000000003	0.6565505429370635
1	tensor(0.5364, device='cuda:0')	0.8157248760371152	0.00030000000000000003	0.7935525169902571
2	tensor(0.4230, device='cuda:0')	0.8536010604349747	0.00030000000000000003	0.8437567228232579
3	tensor(0.3668, device='cuda:0')	0.8697776032205803	0.00030000000000000003	0.862982953549367
4	tensor(0.3345, device='cuda:0')	0.8790809563552457	0.00030000000000000003	0.8739034360261269
5	tensor(0.3119, device='cuda:0')	0.8888752516078354	0.00030000000000000003	0.8838858800085925
6	tensor(0.2973, device='cuda:0')	0.8933428248809465	0.00030000000000000003	0.8891070693835202
7	tensor(0.2878, device='cuda:0')	0.8961166478472188	0.00030000000000000003	0.8922486339874438
8	tensor(0.2752, device='cuda:0')	0.9032353085571211	0.00030000000000000003	0.9000939329514641
9	tensor(0.2662, device='cuda:0')	0.9056654720408464	0.00030000000000000003	0.9027990142027503
10	tensor(0.2680, device='cuda:0')	0.9047572291226864	0.00032400000000000007	0.9022395499300946
11	tensor(0.2584, device='cuda:0')	0.9072855810299966	0.00032400000000000007	0.904959723798425
12	tensor(0.2541, device='cuda:0')	0.9097157445137218	0.00032400000000000007	0.9070395614958763
13	tensor(0.2480, device='cuda:0')	0.9127841327507487	0.00032400000000000007	0.910506149808879
14	tensor(0.2440, device='cuda:0')	0.9149197309637194	0.00032400000000000007	0.9129651219386087
15	tensor(0.2382, device='cuda:0')	0.9177671952476802	0.00032400000000000007	0.9159269323913346
16	tensor(0.2284, device='cuda:0')	0.9212037900731503	0.00032400000000000007	0.9197236558909587
17	tensor(0.2192, device='cuda:0')	0.9263341352054593	0.00032400000000000007	0.9249638171250081
18	tensor(0.2248, device='cuda:0')	0.923903971721734	0.00032400000000000007	0.9225798406836991
19	tensor(0.2209, device='cuda:0')	0.9256959104521577	0.00032400000000000007	0.9244747933344658
20	tensor(0.2208, device='cuda:0')	0.927438754970789	0.00034992000000000004	0.92629829723107
21	tensor(0.2183, device='cuda:0')	0.9284451863125337	0.00034992000000000004	0.9272621431767248
22	tensor(0.2170, device='cuda:0')	0.9276105847120625	0.00034992000000000004	0.9264909189339953
23	tensor(0.2108, device='cuda:0')	0.9310471795375326	0.00034992000000000004	0.9300079486030421
24	tensor(0.2081, device='cuda:0')	0.9334527959153616	0.00034992000000000004	0.9325760627788579
25	tensor(0.2045, device='cuda:0')	0.9332564190681919	0.00034992000000000004	0.9324684620646495
26	tensor(0.2139, device='cuda:0')	0.9296725416073445	0.00034992000000000004	0.9286728352271351
27	tensor(0.2035, device='cuda:0')	0.933845549609701	0.00034992000000000004	0.9329996404198083
28	tensor(0.2017, device='cuda:0')	0.9347046983160685	0.00034992000000000004	0.9339051735790166
29	tensor(0.1974, device='cuda:0')	0.9351956404339928	0.00034992000000000004	0.9343657909228686
30	tensor(0.1983, device='cuda:0')	0.9363248073052187	0.0003779136000000001	0.9355466564107588
31	tensor(0.2022, device='cuda:0')	0.9346556041042761	0.0003779136000000001	0.9338261338660166
32	tensor(0.2014, device='cuda:0')	0.9343364917276253	0.0003779136000000001	0.9335815260370878
33	tensor(0.2005, device='cuda:0')	0.9349256222691344	0.0003779136000000001	0.9341665946386231
34	tensor(0.1956, device='cuda:0')	0.9355392999165398	0.0003779136000000001	0.934812963110796
35	tensor(0.1920, device='cuda:0')	0.9379694634002651	0.0003779136000000001	0.9372157763908039
36	tensor(0.1949, device='cuda:0')	0.9371348617997938	0.0003779136000000001	0.9364395525356449
37	tensor(0.1913, device='cuda:0')	0.9382149344592272	0.0003779136000000001	0.9374591521349033
38	tensor(0.1836, device='cuda:0')	0.9417742648141784	0.0003779136000000001	0.9412091784397871
39	tensor(0.1928, device='cuda:0')	0.9379203691884727	0.0003779136000000001	0.9372144856575017
40	tensor(0.1955, device='cuda:0')	0.9365211841523884	0.00040814668800000014	0.9357774612720794
41	tensor(0.1934, device='cuda:0')	0.93806765182385	0.00040814668800000014	0.9373121706331482
42	tensor(0.1963, device='cuda:0')	0.9362020717757377	0.00040814668800000014	0.9355303014012605
43	tensor(0.1921, device='cuda:0')	0.938754970788944	0.00040814668800000014	0.9380879047402938
44	tensor(0.1918, device='cuda:0')	0.938534046835878	0.00040814668800000014	0.9378487981619323
45	tensor(0.1876, device='cuda:0')	0.9387058765771515	0.00040814668800000014	0.9381070792716995
46	tensor(0.1870, device='cuda:0')	0.9405223624134714	0.00040814668800000014	0.939885962625685
47	tensor(0.1820, device='cuda:0')	0.9411360400608768	0.00040814668800000014	0.9404924916898105
48	tensor(0.1804, device='cuda:0')	0.9439344101330454	0.00040814668800000014	0.9433345500995102
49	tensor(0.1831, device='cuda:0')	0.9416024350729049	0.00040814668800000014	0.9408886124504554
50	tensor(0.1871, device='cuda:0')	0.9395404781776229	0.0004407984230400002	0.9389169404691001
51	tensor(0.1525, device='cuda:0')	0.9525995385144091	0.00022500000000000002	0.9521904713068543
52	tensor(0.1339, device='cuda:0')	0.9586135794589817	0.00022500000000000002	0.9583651077123717
53	tensor(0.1307, device='cuda:0')	0.9599636702832736	0.00022500000000000002	0.9597275402445012
54	tensor(0.1292, device='cuda:0')	0.9599882173891698	0.00022500000000000002	0.9597323344447971
55	tensor(0.1294, device='cuda:0')	0.9603809710835093	0.00022500000000000002	0.9600700078339478
56	tensor(0.1252, device='cuda:0')	0.9619765329667632	0.00022500000000000002	0.9617153136050874
57	tensor(0.1262, device='cuda:0')	0.9619274387549708	0.00022500000000000002	0.961697639651432
58	tensor(0.1193, device='cuda:0')	0.9645539790858658	0.00022500000000000002	0.9643391620319581
59	tensor(0.1195, device='cuda:0')	0.9642594138151112	0.00022500000000000002	0.9640621180708244
60	tensor(0.1203, device='cuda:0')	0.9637684716971869	0.00022500000000000002	0.9635559870373905
61	tensor(0.1153, device='cuda:0')	0.9654622220040258	0.00022500000000000002	0.9653240751183831
62	tensor(0.1134, device='cuda:0')	0.9657076930629879	0.00022500000000000002	0.9654756962148767
63	tensor(0.1137, device='cuda:0')	0.9658795228042614	0.00022500000000000002	0.9656697547455546
64	tensor(0.1156, device='cuda:0')	0.9639403014384604	0.00022500000000000002	0.9637493431813444
65	tensor(0.1166, device='cuda:0')	0.9646030732976582	0.00022500000000000002	0.9644041819207416
66	tensor(0.1146, device='cuda:0')	0.9641857724974225	0.00022500000000000002	0.9639945064739652
67	tensor(0.1301, device='cuda:0')	0.9598409347537925	0.00022500000000000002	0.9595995128650179
68	tensor(0.1112, device='cuda:0')	0.9662722764986008	0.00022500000000000002	0.9661110749890228
69	tensor(0.1120, device='cuda:0')	0.9662231822868084	0.00022500000000000002	0.9660266488281463
70	tensor(0.1136, device='cuda:0')	0.9655358633217144	0.00022500000000000002	0.9653387094369117
71	tensor(0.1119, device='cuda:0')	0.965732240168884	0.00022500000000000002	0.9655803024888492
72	tensor(0.1124, device='cuda:0')	0.9667141244047327	0.00022500000000000002	0.966540529010713
73	tensor(0.1156, device='cuda:0')	0.9650694683096863	0.00022500000000000002	0.9648741748797981
74	tensor(0.1087, device='cuda:0')	0.9675978202169964	0.00022500000000000002	0.9674108628729645
75	tensor(0.1107, device='cuda:0')	0.9668368599342138	0.00022500000000000002	0.9666547666663307
76	tensor(0.1115, device='cuda:0')	0.9657567872747803	0.00022500000000000002	0.9655850682793602
77	tensor(0.1217, device='cuda:0')	0.9616328734842162	0.00022500000000000002	0.9614060100342335
