epoch	loss	acc	lr	f1_score.avg
59	tensor(0.3168, device='cuda:0')	0.8854141096764692	0.00015000000000000001	0.8854010372264846
60	tensor(0.3157, device='cuda:0')	0.8856841278413276	0.00015000000000000001	0.8857257033248075
61	tensor(0.3163, device='cuda:0')	0.8854632038882616	0.00015000000000000001	0.8855051150895141
62	tensor(0.3161, device='cuda:0')	0.8850459030880259	0.00015000000000000001	0.8850664251207734
63	tensor(0.3108, device='cuda:0')	0.886886936030242	0.00015000000000000001	0.8868385905086679
64	tensor(0.3081, device='cuda:0')	0.8875497078894399	0.00015000000000000001	0.8875003552145501
65	tensor(0.3070, device='cuda:0')	0.8889734400314203	0.00015000000000000001	0.8890430520034094
66	tensor(0.3004, device='cuda:0')	0.8922627522215131	0.00015000000000000001	0.8923053424268264
67	tensor(0.3080, device='cuda:0')	0.8883597623840149	0.00015000000000000001	0.8883752486501851
68	tensor(0.3100, device='cuda:0')	0.888605233442977	0.00015000000000000001	0.8886093350383627
69	tensor(0.3076, device='cuda:0')	0.8886297805488733	0.00015000000000000001	0.8887219380505823
70	tensor(0.3036, device='cuda:0')	0.8896116647847219	0.00015000000000000001	0.8895591787439611
71	tensor(0.3026, device='cuda:0')	0.8915508861505228	0.00015000000000000001	0.8915394998579143
72	tensor(0.3037, device='cuda:0')	0.8893416466198635	0.00015000000000000001	0.8893446291560105
73	tensor(0.2996, device='cuda:0')	0.8911581324561834	0.00015000000000000001	0.8911693662972436
74	tensor(0.3004, device='cuda:0')	0.8903480779616083	0.00015000000000000001	0.8903275078147204
75	tensor(0.2897, device='cuda:0')	0.8950120280818892	0.00015000000000000001	0.8950284171639675
76	tensor(0.2965, device='cuda:0')	0.8934410133045314	0.00015000000000000001	0.8934708013640238
77	tensor(0.2953, device='cuda:0')	0.8899798713731651	0.00015000000000000001	0.8899598607558957
78	tensor(0.2920, device='cuda:0')	0.896018459423634	0.00015000000000000001	0.8960773657289005
79	tensor(0.2972, device='cuda:0')	0.8914281506210417	0.00015000000000000001	0.8914279624893432
80	tensor(0.2922, device='cuda:0')	0.8946929157052383	0.00015000000000000001	0.8946657431088382
81	tensor(0.2939, device='cuda:0')	0.8952820462467475	0.00015000000000000001	0.8953090366581422
82	tensor(0.2925, device='cuda:0')	0.8955520644116058	0.00015000000000000001	0.8955015629440177
83	tensor(0.2916, device='cuda:0')	0.8948401983406157	0.00015000000000000001	0.8948788718385913
84	tensor(0.2903, device='cuda:0')	0.8949383867642005	0.00015000000000000001	0.8949658994032397
85	tensor(0.2903, device='cuda:0')	0.8940301438460405	0.00015000000000000001	0.8940039784029554
86	tensor(0.2915, device='cuda:0')	0.8964357602238696	0.00015000000000000001	0.8964499857914183
87	tensor(0.2916, device='cuda:0')	0.8951838578231627	0.00015000000000000001	0.895166950838306
88	tensor(0.2887, device='cuda:0')	0.8974421915656144	0.00015000000000000001	0.8974658994032396
89	tensor(0.2830, device='cuda:0')	0.8976385684127841	0.00015000000000000001	0.8976950127877239
90	tensor(0.2866, device='cuda:0')	0.8979576807894349	0.00015000000000000001	0.8979255470304062
91	tensor(0.2824, device='cuda:0')	0.8971476262948599	0.00015000000000000001	0.8971387468030696
92	tensor(0.2792, device='cuda:0')	0.8997005253080662	0.00015000000000000001	0.8997428246660982
93	tensor(0.2784, device='cuda:0')	0.8983258873778781	0.00015000000000000001	0.8982931940892305
94	tensor(0.2766, device='cuda:0')	0.9005351269085374	0.00015000000000000001	0.9004880647911344
95	tensor(0.2792, device='cuda:0')	0.8999459963670283	0.00015000000000000001	0.8999548877522022
96	tensor(0.2818, device='cuda:0')	0.8987431881781138	0.00015000000000000001	0.8987759306621198
97	tensor(0.2781, device='cuda:0')	0.8999214492611322	0.00015000000000000001	0.899875319693095
98	tensor(0.2809, device='cuda:0')	0.8982522460601895	0.00015000000000000001	0.898131571469167
99	tensor(0.2796, device='cuda:0')	0.8989641121311798	0.00015000000000000001	0.898963483944302
100	tensor(0.2438, device='cuda:0')	0.9118267956207963	7.500000000000001e-05	0.9118616794543907
101	tensor(0.2346, device='cuda:0')	0.9151406549167853	7.500000000000001e-05	0.9151264563796535
102	tensor(0.2328, device='cuda:0')	0.9163189159998036	7.500000000000001e-05	0.9163469735720376
103	tensor(0.2354, device='cuda:0')	0.9154106730816437	7.500000000000001e-05	0.915407075873828
104	tensor(0.2315, device='cuda:0')	0.9158034267759831	7.500000000000001e-05	0.9158102443876102
105	tensor(0.2301, device='cuda:0')	0.9173989886592371	7.500000000000001e-05	0.9173373117362889
106	tensor(0.2307, device='cuda:0')	0.9177426481417841	7.500000000000001e-05	0.9177355072463764
107	tensor(0.2298, device='cuda:0')	0.9173989886592371	7.500000000000001e-05	0.9174033816425123
108	tensor(0.2255, device='cuda:0')	0.9190927389660759	7.500000000000001e-05	0.9190615231599889
109	tensor(0.2256, device='cuda:0')	0.91796357209485	7.500000000000001e-05	0.9179450838306338
110	tensor(0.2301, device='cuda:0')	0.9173498944474446	7.500000000000001e-05	0.9173433503836318
111	tensor(0.2257, device='cuda:0')	0.9183808728950856	7.500000000000001e-05	0.9184168087524863
112	tensor(0.2222, device='cuda:0')	0.9206392066375374	7.500000000000001e-05	0.9206056408070477
113	tensor(0.2244, device='cuda:0')	0.9192645687073494	7.500000000000001e-05	0.9192441034384763
114	tensor(0.2216, device='cuda:0')	0.919338210025038	7.500000000000001e-05	0.9193837027564655
115	tensor(0.2190, device='cuda:0')	0.9201728116255093	7.500000000000001e-05	0.9201619778346123
116	tensor(0.2190, device='cuda:0')	0.9217683735087633	7.500000000000001e-05	0.9217551150895148
117	tensor(0.2213, device='cuda:0')	0.9209092248023958	7.500000000000001e-05	0.9208312020460363
118	tensor(0.2244, device='cuda:0')	0.9190927389660759	7.500000000000001e-05	0.9191055697641377
119	tensor(0.2184, device='cuda:0')	0.9216947321910747	7.500000000000001e-05	0.9217146206308617
120	tensor(0.2219, device='cuda:0')	0.9201237174137169	7.500000000000001e-05	0.9201680164819553
121	tensor(0.2198, device='cuda:0')	0.9203200942608867	7.500000000000001e-05	0.9203090366581409
122	tensor(0.2189, device='cuda:0')	0.9213019784967352	7.500000000000001e-05	0.9213114521170789
123	tensor(0.2193, device='cuda:0')	0.9214001669203201	7.500000000000001e-05	0.9213874680306909
124	tensor(0.2192, device='cuda:0')	0.9203691884726791	7.500000000000001e-05	0.9204021028701338
125	tensor(0.2149, device='cuda:0')	0.9230939172271589	7.500000000000001e-05	0.9230896561523161
126	tensor(0.2149, device='cuda:0')	0.9229220874858854	7.500000000000001e-05	0.9228960642227907
127	tensor(0.2164, device='cuda:0')	0.9223329569443762	7.500000000000001e-05	0.9223188405797106
128	tensor(0.2182, device='cuda:0')	0.9220383916736217	7.500000000000001e-05	0.9221018044899125
129	tensor(0.2127, device='cuda:0')	0.9227748048505081	7.500000000000001e-05	0.9227820403523727
130	tensor(0.2167, device='cuda:0')	0.9223575040502725	7.500000000000001e-05	0.9223323387325952
131	tensor(0.2122, device='cuda:0')	0.924026707251215	7.500000000000001e-05	0.9240430520034104
132	tensor(0.2112, device='cuda:0')	0.9247876675339978	7.500000000000001e-05	0.9248689258312022
133	tensor(0.2161, device='cuda:0')	0.9233884824979135	7.500000000000001e-05	0.9234498437055981
134	tensor(0.2126, device='cuda:0')	0.9236094064509794	7.500000000000001e-05	0.9236043620346686
135	tensor(0.2101, device='cuda:0')	0.9247385733222053	7.500000000000001e-05	0.9247318130150617
136	tensor(0.2102, device='cuda:0')	0.9232411998625362	7.500000000000001e-05	0.9232587382779198
137	tensor(0.2097, device='cuda:0')	0.9257940988757426	7.500000000000001e-05	0.9257747229326517
138	tensor(0.2066, device='cuda:0')	0.9260886641464972	7.500000000000001e-05	0.9260798522307476
139	tensor(0.2111, device='cuda:0')	0.9241003485689038	7.500000000000001e-05	0.9241496163682864
140	tensor(0.2066, device='cuda:0')	0.9263586823113555	7.500000000000001e-05	0.9263054134697359
141	tensor(0.2092, device='cuda:0')	0.924714026216309	7.500000000000001e-05	0.9247953964194375
142	tensor(0.2110, device='cuda:0')	0.9240758014630075	7.500000000000001e-05	0.9240260017050292
143	tensor(0.2083, device='cuda:0')	0.9261623054641858	7.500000000000001e-05	0.9261423699914753
144	tensor(0.2067, device='cuda:0')	0.927217831017723	7.500000000000001e-05	0.9271962915601025
145	tensor(0.2065, device='cuda:0')	0.9272914723354116	7.500000000000001e-05	0.9273138675760162
146	tensor(0.2095, device='cuda:0')	0.9249840443811674	7.500000000000001e-05	0.9249879227053144
147	tensor(0.2025, device='cuda:0')	0.9275123962884776	7.500000000000001e-05	0.9274683859050873
148	tensor(0.2061, device='cuda:0')	0.926751436005695	7.500000000000001e-05	0.9267526285876673
149	tensor(0.2085, device='cuda:0')	0.9256222691344691	7.500000000000001e-05	0.9256472009093495
150	tensor(0.1859, device='cuda:0')	0.9343119446217291	3.7500000000000003e-05	0.9343016481955103
151	tensor(0.1806, device='cuda:0')	0.9369139378467278	3.7500000000000003e-05	0.9369327223643077
152	tensor(0.1805, device='cuda:0')	0.9353183759634739	3.7500000000000003e-05	0.9352404802500707
153	tensor(0.1789, device='cuda:0')	0.9363739015170112	3.7500000000000003e-05	0.9363824950269962
154	tensor(0.1728, device='cuda:0')	0.9393931955422455	3.7500000000000003e-05	0.9393311310031268
155	tensor(0.1782, device='cuda:0')	0.9371839560115862	3.7500000000000003e-05	0.9371692952543341
156	tensor(0.1739, device='cuda:0')	0.93806765182385	3.7500000000000003e-05	0.9380406365444729
157	tensor(0.1726, device='cuda:0')	0.9390740831655948	3.7500000000000003e-05	0.9390565501562946
158	tensor(0.1722, device='cuda:0')	0.9391968186950759	3.7500000000000003e-05	0.9392121341290139
159	tensor(0.1755, device='cuda:0')	0.9375767097059257	3.7500000000000003e-05	0.9375944870701908
160	tensor(0.1705, device='cuda:0')	0.9402032500368207	3.7500000000000003e-05	0.9402060244387608
161	tensor(0.1733, device='cuda:0')	0.9379694634002651	3.7500000000000003e-05	0.937975632281899
162	tensor(0.1691, device='cuda:0')	0.9401541558250283	3.7500000000000003e-05	0.9401019465757312
163	tensor(0.1703, device='cuda:0')	0.9404978153075753	3.7500000000000003e-05	0.9404671071327084
164	tensor(0.1744, device='cuda:0')	0.9380921989297462	3.7500000000000003e-05	0.9380541346973569
165	tensor(0.1681, device='cuda:0')	0.9408660218960184	3.7500000000000003e-05	0.9409008240977546
166	tensor(0.1698, device='cuda:0')	0.9405960037311601	3.7500000000000003e-05	0.9405761579994316
167	tensor(0.1681, device='cuda:0')	0.9407923805783298	3.7500000000000003e-05	0.9407942597328779
168	tensor(0.1682, device='cuda:0')	0.9400068731896509	3.7500000000000003e-05	0.9399879227053144
169	tensor(0.1663, device='cuda:0')	0.9404241739898866	3.7500000000000003e-05	0.9403825660699064
170	tensor(0.1679, device='cuda:0')	0.9412342284844617	3.7500000000000003e-05	0.9412354362034667
171	tensor(0.1651, device='cuda:0')	0.9417988119200746	3.7500000000000003e-05	0.9418432082978121
172	tensor(0.1671, device='cuda:0')	0.9409151161078109	3.7500000000000003e-05	0.9409608553566347
173	tensor(0.1675, device='cuda:0')	0.9417006234964898	3.7500000000000003e-05	0.9416680875248653
174	tensor(0.1678, device='cuda:0')	0.9411851342726693	3.7500000000000003e-05	0.9411423699914743
175	tensor(0.1664, device='cuda:0')	0.9413078698021503	3.7500000000000003e-05	0.9412869423131569
176	tensor(0.1675, device='cuda:0')	0.9406205508370563	3.7500000000000003e-05	0.94053459789713
177	tensor(0.1661, device='cuda:0')	0.9419460945554519	3.7500000000000003e-05	0.9419682438192669
178	tensor(0.1627, device='cuda:0')	0.9434925622269135	3.7500000000000003e-05	0.9435233731173627
179	tensor(0.1663, device='cuda:0')	0.9410133045313958	3.7500000000000003e-05	0.9410258596192098
180	tensor(0.1633, device='cuda:0')	0.9424861308851686	3.7500000000000003e-05	0.9424854362034671
181	tensor(0.1689, device='cuda:0')	0.9393686484363494	3.7500000000000003e-05	0.9393837027564648
182	tensor(0.1606, device='cuda:0')	0.9436152977563945	3.7500000000000003e-05	0.9435468172776352
183	tensor(0.1641, device='cuda:0')	0.9408660218960184	3.7500000000000003e-05	0.9408457658425685
184	tensor(0.1630, device='cuda:0')	0.9416515292846973	3.7500000000000003e-05	0.9416521028701333
185	tensor(0.1644, device='cuda:0')	0.9422406598262065	3.7500000000000003e-05	0.9421962915601023
186	tensor(0.1635, device='cuda:0')	0.9444989935686583	3.7500000000000003e-05	0.9444952401250352
187	tensor(0.1625, device='cuda:0')	0.9426825077323383	3.7500000000000003e-05	0.9427145495879512
188	tensor(0.1608, device='cuda:0')	0.9442780696155924	3.7500000000000003e-05	0.9443076868428532
189	tensor(0.1620, device='cuda:0')	0.9430261672148854	3.7500000000000003e-05	0.9430356635407787
190	tensor(0.1639, device='cuda:0')	0.9422406598262065	3.7500000000000003e-05	0.9422403381642506
191	tensor(0.1648, device='cuda:0')	0.9417742648141784	3.7500000000000003e-05	0.9417416169366299
192	tensor(0.1614, device='cuda:0')	0.9431734498502626	3.7500000000000003e-05	0.9432377806194945
193	tensor(0.1619, device='cuda:0')	0.9438116746035642	3.7500000000000003e-05	0.9438309889173057
194	tensor(0.1625, device='cuda:0')	0.9427806961559232	3.7500000000000003e-05	0.9428125888036374
195	tensor(0.1598, device='cuda:0')	0.9437380332858756	3.7500000000000003e-05	0.9437464478545043
196	tensor(0.1618, device='cuda:0')	0.9436398448622907	3.7500000000000003e-05	0.9436924552429664
197	tensor(0.1625, device='cuda:0')	0.9419706416613481	3.7500000000000003e-05	0.9419707303211141
198	tensor(0.1599, device='cuda:0')	0.9439589572389415	3.7500000000000003e-05	0.9439450127877245
199	tensor(0.1594, device='cuda:0')	0.943099808532574	3.7500000000000003e-05	0.9431091929525429
200	tensor(0.1463, device='cuda:0')	0.9494084147479013	1.8750000000000002e-05	0.9493861892583116
201	tensor(0.1464, device='cuda:0')	0.9485492660415337	1.8750000000000002e-05	0.9485834043762431
202	tensor(0.1453, device='cuda:0')	0.949506603171486	1.8750000000000002e-05	0.9494842284739982
203	tensor(0.1404, device='cuda:0')	0.9506848642545044	1.8750000000000002e-05	0.9506166524580842
204	tensor(0.1403, device='cuda:0')	0.9512003534783249	1.8750000000000002e-05	0.9511974282466609
205	tensor(0.1430, device='cuda:0')	0.9501448279247877	1.8750000000000002e-05	0.9501655299801077
206	tensor(0.1430, device='cuda:0')	0.9494329618537974	1.8750000000000002e-05	0.9494547456663815
207	tensor(0.1389, device='cuda:0')	0.951666748490353	1.8750000000000002e-05	0.9516521028701328
208	tensor(0.1404, device='cuda:0')	0.9511512592665324	1.8750000000000002e-05	0.9511814435919292
209	tensor(0.1383, device='cuda:0')	0.9526240856203053	1.8750000000000002e-05	0.952630008525149
210	tensor(0.1386, device='cuda:0')	0.9516912955962492	1.8750000000000002e-05	0.9516105427678317
211	tensor(0.1378, device='cuda:0')	0.9528695566792675	1.8750000000000002e-05	0.9528861182154021
212	tensor(0.1400, device='cuda:0')	0.950414846089646	1.8750000000000002e-05	0.9503910912190964
213	tensor(0.1390, device='cuda:0')	0.9513230890078059	1.8750000000000002e-05	0.9513420005683436
214	tensor(0.1367, device='cuda:0')	0.9539741764445971	1.8750000000000002e-05	0.953967036089798
215	tensor(0.1376, device='cuda:0')	0.9530168393146448	1.8750000000000002e-05	0.9530221653878947
216	tensor(0.1373, device='cuda:0')	0.9531395748441259	1.8750000000000002e-05	0.9531447144075025
217	tensor(0.1370, device='cuda:0')	0.952574991408513	1.8750000000000002e-05	0.9525479539641947
218	tensor(0.1388, device='cuda:0')	0.9520104079729	1.8750000000000002e-05	0.952006251776073
219	tensor(0.1386, device='cuda:0')	0.9533359516912956	1.8750000000000002e-05	0.9533738277919866
220	tensor(0.1355, device='cuda:0')	0.9535077814325691	1.8750000000000002e-05	0.9534683148621766
221	tensor(0.1405, device='cuda:0')	0.9513230890078059	1.8750000000000002e-05	0.9512869423131574
222	tensor(0.1404, device='cuda:0')	0.9524277087731357	1.8750000000000002e-05	0.9524119067917015
223	tensor(0.1361, device='cuda:0')	0.9529922922087486	1.8750000000000002e-05	0.9530086672350102
224	tensor(0.1357, device='cuda:0')	0.9530904806323335	1.8750000000000002e-05	0.9531397414038081
225	tensor(0.1354, device='cuda:0')	0.9528450095733713	1.8750000000000002e-05	0.9528836317135552
226	tensor(0.1379, device='cuda:0')	0.9518140311257303	1.8750000000000002e-05	0.9518101733447
227	tensor(0.1354, device='cuda:0')	0.9539005351269085	1.8750000000000002e-05	0.9539265416311448
228	tensor(0.1353, device='cuda:0')	0.9521576906082773	1.8750000000000002e-05	0.9521753339016772
229	tensor(0.1364, device='cuda:0')	0.9528941037851637	1.8750000000000002e-05	0.9529326513213973
230	tensor(0.1356, device='cuda:0')	0.9525504443026167	1.8750000000000002e-05	0.952479397556124
231	tensor(0.1341, device='cuda:0')	0.9534095930089842	1.8750000000000002e-05	0.9534253339016766
232	tensor(0.1348, device='cuda:0')	0.9523786145613432	1.8750000000000002e-05	0.9523628871838592
233	tensor(0.1358, device='cuda:0')	0.9527468211497865	1.8750000000000002e-05	0.9526754759874964
234	tensor(0.1363, device='cuda:0')	0.9531395748441259	1.8750000000000002e-05	0.9530896561523156
235	tensor(0.1335, device='cuda:0')	0.9543423830330404	1.8750000000000002e-05	0.9542906365444733
236	tensor(0.1327, device='cuda:0')	0.9546124011978988	1.8750000000000002e-05	0.9546373259448707
237	tensor(0.1354, device='cuda:0')	0.9534586872207766	1.8750000000000002e-05	0.9534523302074454
238	tensor(0.1347, device='cuda:0')	0.9532132161618145	1.8750000000000002e-05	0.9531741972151174
239	tensor(0.1325, device='cuda:0')	0.9547105896214836	1.8750000000000002e-05	0.9547133418584826
240	tensor(0.1333, device='cuda:0')	0.9540478177622859	1.8750000000000002e-05	0.9540515771526004
241	tensor(0.1354, device='cuda:0')	0.9527222740438902	1.8750000000000002e-05	0.952739059391873
242	tensor(0.1316, device='cuda:0')	0.955790662280917	1.8750000000000002e-05	0.9558248081841425
243	tensor(0.1343, device='cuda:0')	0.9537777995974275	1.8750000000000002e-05	0.9537709576584261
244	tensor(0.1335, device='cuda:0')	0.9538268938092199	1.8750000000000002e-05	0.9538199772662687
245	tensor(0.1334, device='cuda:0')	0.9535814227502577	1.8750000000000002e-05	0.9536189258312027
246	tensor(0.1301, device='cuda:0')	0.954072364868182	1.8750000000000002e-05	0.9540870986075592
247	tensor(0.1336, device='cuda:0')	0.9534586872207766	1.8750000000000002e-05	0.9534743535095199
248	tensor(0.1335, device='cuda:0')	0.953605969856154	1.8750000000000002e-05	0.9535883773799374
249	tensor(0.1315, device='cuda:0')	0.9546860425155874	1.8750000000000002e-05	0.9547218670076728
250	tensor(0.1246, device='cuda:0')	0.9561834159752565	9.375000000000001e-06	0.9561729184427391
251	tensor(0.1247, device='cuda:0')	0.9571407531052089	9.375000000000001e-06	0.9571177891446436
252	tensor(0.1239, device='cuda:0')	0.9570916588934165	9.375000000000001e-06	0.9570687695368003
253	tensor(0.1216, device='cuda:0')	0.9576562423290295	9.375000000000001e-06	0.9576765416311451
254	tensor(0.1225, device='cuda:0')	0.957607148117237	9.375000000000001e-06	0.9575724637681161
255	tensor(0.1226, device='cuda:0')	0.9577053365408218	9.375000000000001e-06	0.9577145495879511
256	tensor(0.1188, device='cuda:0')	0.9591781628945947	9.375000000000001e-06	0.9591851378232451
257	tensor(0.1200, device='cuda:0')	0.9585399381412931	9.375000000000001e-06	0.9585699062233587
258	tensor(0.1235, device='cuda:0')	0.9565270754578036	9.375000000000001e-06	0.9565380789997162
259	tensor(0.1213, device='cuda:0')	0.9584172026118121	9.375000000000001e-06	0.9584143222506394
260	tensor(0.1191, device='cuda:0')	0.9587117678825666	9.375000000000001e-06	0.9587304631997727
261	tensor(0.1182, device='cuda:0')	0.9603809710835093	9.375000000000001e-06	0.9603751065643652
262	tensor(0.1204, device='cuda:0')	0.9595954636948304	9.375000000000001e-06	0.9596018044899114
263	tensor(0.1189, device='cuda:0')	0.9586872207766705	9.375000000000001e-06	0.9587059533958513
264	tensor(0.1187, device='cuda:0')	0.9588345034120477	9.375000000000001e-06	0.9588530122193804
265	tensor(0.1185, device='cuda:0')	0.961043742942707	9.375000000000001e-06	0.9610148479681723
266	tensor(0.1203, device='cuda:0')	0.9587854092002553	9.375000000000001e-06	0.9587489343563514
267	tensor(0.1178, device='cuda:0')	0.9594972752712455	9.375000000000001e-06	0.959459718670077
268	tensor(0.1183, device='cuda:0')	0.9590554273651136	9.375000000000001e-06	0.9590846121057125
269	tensor(0.1173, device='cuda:0')	0.9599145760714811	9.375000000000001e-06	0.9599424552429664
270	tensor(0.1200, device='cuda:0')	0.9581471844469537	9.375000000000001e-06	0.9581667377095766
271	tensor(0.1187, device='cuda:0')	0.9593990868476606	9.375000000000001e-06	0.9594277493606139
272	tensor(0.1211, device='cuda:0')	0.9579753547056802	9.375000000000001e-06	0.9579951690821259
273	tensor(0.1173, device='cuda:0')	0.9590799744710099	9.375000000000001e-06	0.9591091219096337
274	tensor(0.1180, device='cuda:0')	0.9599636702832736	9.375000000000001e-06	0.9599584398976984
275	tensor(0.1167, device='cuda:0')	0.9596445579066228	9.375000000000001e-06	0.9596728473998293
276	tensor(0.1169, device='cuda:0')	0.9597427463302076	9.375000000000001e-06	0.9597598749644788
277	tensor(0.1164, device='cuda:0')	0.9603809710835093	9.375000000000001e-06	0.9603751065643648
278	tensor(0.1152, device='cuda:0')	0.9611664784721882	9.375000000000001e-06	0.9611814435919291
279	tensor(0.1192, device='cuda:0')	0.9594727281653493	9.375000000000001e-06	0.9595122904234165
280	tensor(0.1160, device='cuda:0')	0.9598654818596888	9.375000000000001e-06	0.959827365728901
281	tensor(0.1169, device='cuda:0')	0.9593745397417645	9.375000000000001e-06	0.959381216254618
282	tensor(0.1184, device='cuda:0')	0.9588345034120477	9.375000000000001e-06	0.9588089656152319
283	tensor(0.1203, device='cuda:0')	0.9577053365408218	9.375000000000001e-06	0.9577145495879511
284	tensor(0.1168, device='cuda:0')	0.9605282537188865	9.375000000000001e-06	0.9605111537368572
285	tensor(0.1193, device='cuda:0')	0.9579017133879916	9.375000000000001e-06	0.9579326513213974
