epoch	loss	acc	lr	f1_score.avg
0	tensor(1.4261, device='cuda:0')	0.6779669237111402	0.0002	0.6779913551995931
1	tensor(1.1253, device='cuda:0')	0.7040836122023376	0.0002	0.7037998982964654
2	tensor(0.9529, device='cuda:0')	0.7331829865657888	0.0002	0.7329913551995929
3	tensor(0.8250, device='cuda:0')	0.7529220621756633	0.0002	0.7530650902618864
4	tensor(0.7355, device='cuda:0')	0.7703331878364615	0.0002	0.7705110602593445
5	tensor(0.6808, device='cuda:0')	0.7808089626073039	0.0002	0.7810488176964154
6	tensor(0.6413, device='cuda:0')	0.7894417770017944	0.0002	0.7894419018560898
7	tensor(0.6127, device='cuda:0')	0.797492603909016	0.0002	0.7975642003559624
8	tensor(0.5937, device='cuda:0')	0.7983170861826471	0.0002	0.7980765319094842
9	tensor(0.5682, device='cuda:0')	0.806877152141229	0.0002	0.8066031019577924
10	tensor(0.5593, device='cuda:0')	0.8091566031330326	0.00021600000000000002	0.808873633358759
11	tensor(0.5448, device='cuda:0')	0.8133032639798244	0.00021600000000000002	0.8133129926264939
12	tensor(0.5526, device='cuda:0')	0.8110723119452932	0.00021600000000000002	0.811296720061022
13	tensor(0.5348, device='cuda:0')	0.8162132014161696	0.00021600000000000002	0.8167264174930076
14	tensor(0.5209, device='cuda:0')	0.819850623211601	0.00021600000000000002	0.8199377065853041
15	tensor(0.5141, device='cuda:0')	0.8213540908870459	0.00021600000000000002	0.8215382659547417
16	tensor(0.5037, device='cuda:0')	0.8231243028274892	0.00021600000000000002	0.8229926264937699
17	tensor(0.5033, device='cuda:0')	0.8257189970415636	0.00021600000000000002	0.8256801423849484
18	tensor(0.4965, device='cuda:0')	0.8277802027256413	0.00021600000000000002	0.8277332824815659
19	tensor(0.4876, device='cuda:0')	0.8301324021533537	0.00021600000000000002	0.8298703279938976
20	tensor(0.4916, device='cuda:0')	0.828774431349726	0.00023328000000000004	0.8289295703025675
21	tensor(0.4887, device='cuda:0')	0.8303748969397158	0.00023328000000000004	0.8304207983727435
22	tensor(0.4841, device='cuda:0')	0.8290654250933605	0.00023328000000000004	0.8289105008899064
23	tensor(0.4780, device='cuda:0')	0.8330665890683351	0.00023328000000000004	0.8331019577930335
24	tensor(0.4746, device='cuda:0')	0.8337213249915126	0.00023328000000000004	0.8331362827358246
25	tensor(0.4692, device='cuda:0')	0.8363645181628595	0.00023328000000000004	0.8361810322908716
26	tensor(0.4637, device='cuda:0')	0.8379164847955769	0.00023328000000000004	0.837829900839054
27	tensor(0.4579, device='cuda:0')	0.8389349628982977	0.00023328000000000004	0.8387414187643021
28	tensor(0.4627, device='cuda:0')	0.8402201852660168	0.00023328000000000004	0.8401245868293923
29	tensor(0.4506, device='cuda:0')	0.8407294243173772	0.00023328000000000004	0.8409407576913303
30	tensor(0.4522, device='cuda:0')	0.839783694650565	0.00025194240000000004	0.8397927790490719
31	tensor(0.4568, device='cuda:0')	0.8394927009069305	0.00025194240000000004	0.8398118484617346
32	tensor(0.4519, device='cuda:0')	0.8411901644114651	0.00025194240000000004	0.8412967200610216
33	tensor(0.4540, device='cuda:0')	0.8403414326591978	0.00025194240000000004	0.840554284261378
34	tensor(0.4475, device='cuda:0')	0.8444638440273534	0.00025194240000000004	0.8447635392829901
35	tensor(0.4422, device='cuda:0')	0.8445123429846259	0.00025194240000000004	0.8447088736333587
36	tensor(0.4477, device='cuda:0')	0.8452883263009845	0.00025194240000000004	0.8454818204932624
37	tensor(0.4373, device='cuda:0')	0.8464038023182502	0.00025194240000000004	0.8464899567759987
38	tensor(0.4330, device='cuda:0')	0.8462583054464329	0.00025194240000000004	0.8461390795830153
39	tensor(0.4326, device='cuda:0')	0.8505262136864058	0.00025194240000000004	0.8505962369692349
40	tensor(0.4377, device='cuda:0')	0.8463553033609778	0.0002720977920000001	0.8461327231121286
41	tensor(0.4347, device='cuda:0')	0.84800426790824	0.0002720977920000001	0.8478782100177972
42	tensor(0.4474, device='cuda:0')	0.8441970997623551	0.0002720977920000001	0.8441889143147722
43	tensor(0.4414, device='cuda:0')	0.8452640768223483	0.0002720977920000001	0.84545766590389
44	tensor(0.4310, device='cuda:0')	0.8471797856346088	0.0002720977920000001	0.8472629036359016
45	tensor(0.4315, device='cuda:0')	0.8483680100877831	0.0002720977920000001	0.8479316043732512
46	tensor(0.4299, device='cuda:0')	0.8484407585236917	0.0002720977920000001	0.8485189422832438
47	tensor(0.4292, device='cuda:0')	0.8495804840195936	0.0002720977920000001	0.8496542079837273
48	tensor(0.4262, device='cuda:0')	0.8492652407973229	0.0002720977920000001	0.8493401983218919
49	tensor(0.4236, device='cuda:0')	0.8502352199427712	0.0002720977920000001	0.850306381896771
50	tensor(0.4330, device='cuda:0')	0.8486590038314177	0.00029386561536000013	0.848839308415967
51	tensor(0.3870, device='cuda:0')	0.861098986371793	0.00015000000000000001	0.8612306127637936
52	tensor(0.3661, device='cuda:0')	0.8691013143217421	0.00015000000000000001	0.8693046020849232
53	tensor(0.3675, device='cuda:0')	0.8689073184926525	0.00015000000000000001	0.8688024408848206
54	tensor(0.3685, device='cuda:0')	0.8691013143217421	0.00015000000000000001	0.8686867531146709
55	tensor(0.3616, device='cuda:0')	0.8691740627576507	0.00015000000000000001	0.8687592168827867
56	tensor(0.3614, device='cuda:0')	0.8710170231340026	0.00015000000000000001	0.8709038901601832
57	tensor(0.3589, device='cuda:0')	0.8719142538435424	0.00015000000000000001	0.8719005847953216
58	tensor(0.3599, device='cuda:0')	0.8722294970658131	0.00015000000000000001	0.8722145944571573
59	tensor(0.3508, device='cuda:0')	0.8760851641689704	0.00015000000000000001	0.8763640986524285
60	tensor(0.3574, device='cuda:0')	0.8710412726126389	0.00015000000000000001	0.8712369692346814
61	tensor(0.3511, device='cuda:0')	0.8746786944080702	0.00015000000000000001	0.8748601576404781
62	tensor(0.3500, device='cuda:0')	0.8757699209466997	0.00015000000000000001	0.875535214848716
63	tensor(0.3548, device='cuda:0')	0.8740239584848926	0.00015000000000000001	0.8737960844139334
64	tensor(0.3533, device='cuda:0')	0.8746301954507978	0.00015000000000000001	0.8746058988049833
65	tensor(0.3539, device='cuda:0')	0.8761336631262427	0.00015000000000000001	0.8763094330027973
66	tensor(0.3473, device='cuda:0')	0.8757214219894273	0.00015000000000000001	0.8757958301550983
67	tensor(0.3478, device='cuda:0')	0.8765216547844221	0.00015000000000000001	0.8764899567759984
68	tensor(0.3502, device='cuda:0')	0.8750666860662496	0.00015000000000000001	0.874834731756929
69	tensor(0.3482, device='cuda:0')	0.8768368980066928	0.00015000000000000001	0.8768039664378344
70	tensor(0.3436, device='cuda:0')	0.8778068771521412	0.00015000000000000001	0.8778731248410877
71	tensor(0.3437, device='cuda:0')	0.8782918667248654	0.00015000000000000001	0.8782532418001525
72	tensor(0.3430, device='cuda:0')	0.8777341287162326	0.00015000000000000001	0.8773887617594708
73	tensor(0.3481, device='cuda:0')	0.8747029438867064	0.00015000000000000001	0.8744724129163491
74	tensor(0.3435, device='cuda:0')	0.8767156506135118	0.00015000000000000001	0.8769921179760992
75	tensor(0.3421, device='cuda:0')	0.8781706193316844	0.00015000000000000001	0.8780294940249171
76	tensor(0.3441, device='cuda:0')	0.876618652698967	0.00015000000000000001	0.8763806254767353
77	tensor(0.3417, device='cuda:0')	0.8777098792375964	0.00015000000000000001	0.8775705568268497
78	tensor(0.3394, device='cuda:0')	0.8802560744943984	0.00015000000000000001	0.880312738367658
79	tensor(0.3357, device='cuda:0')	0.8805713177166691	0.00015000000000000001	0.8804207983727437
80	tensor(0.3366, device='cuda:0')	0.8796983364857656	0.00015000000000000001	0.8796542079837276
81	tensor(0.3308, device='cuda:0')	0.8827295213152917	0.00015000000000000001	0.8829824561403512
82	tensor(0.3365, device='cuda:0')	0.8812018041612105	0.00015000000000000001	0.8816666666666669
83	tensor(0.3337, device='cuda:0')	0.8814685484262088	0.00015000000000000001	0.8815204678362575
84	tensor(0.3333, device='cuda:0')	0.8820990348707503	0.00015000000000000001	0.8822514619883045
85	tensor(0.3339, device='cuda:0')	0.8802318250157621	0.00015000000000000001	0.8803915586066619
86	tensor(0.3316, device='cuda:0')	0.8828265192298366	0.00015000000000000001	0.8828731248410882
87	tensor(0.3304, device='cuda:0')	0.8820262864348416	0.00015000000000000001	0.8820760233918121
88	tensor(0.3350, device='cuda:0')	0.8829720161016538	0.00015000000000000001	0.8830180523773199
89	tensor(0.3341, device='cuda:0')	0.8806440661525777	0.00015000000000000001	0.8809051614543607
90	tensor(0.3335, device='cuda:0')	0.8808623114603036	0.00015000000000000001	0.8808136282735829
91	tensor(0.3316, device='cuda:0')	0.8837722488966487	0.00015000000000000001	0.8842270531400963
92	tensor(0.3329, device='cuda:0')	0.8830447645375624	0.00015000000000000001	0.8830905161454353
93	tensor(0.3303, device='cuda:0')	0.8829477666230177	0.00015000000000000001	0.8828909229595727
94	tensor(0.3314, device='cuda:0')	0.8818565400843882	0.00015000000000000001	0.8818039664378343
95	tensor(0.3307, device='cuda:0')	0.8823415296571123	0.00015000000000000001	0.8822870582252735
96	tensor(0.3288, device='cuda:0')	0.8824385275716572	0.00015000000000000001	0.8821777269260107
97	tensor(0.3238, device='cuda:0')	0.8848392259566419	0.00015000000000000001	0.8848779557589627
98	tensor(0.3282, device='cuda:0')	0.8845482322130074	0.00015000000000000001	0.884485125858124
99	tensor(0.3266, device='cuda:0')	0.8840147436830108	0.00015000000000000001	0.8840566997203151
100	tensor(0.2964, device='cuda:0')	0.8950482564624861	7.500000000000001e-05	0.8952529875413172
101	tensor(0.2841, device='cuda:0')	0.8988311751297348	7.500000000000001e-05	0.8987121789982203
102	tensor(0.2784, device='cuda:0')	0.8997041563606383	7.500000000000001e-05	0.8997876938723625
103	tensor(0.2798, device='cuda:0')	0.8995829089674572	7.500000000000001e-05	0.898946097126875
104	tensor(0.2777, device='cuda:0')	0.9007711334206314	7.500000000000001e-05	0.9008504958047292
105	tensor(0.2761, device='cuda:0')	0.9011591250788108	7.500000000000001e-05	0.9010310195779302
106	tensor(0.2743, device='cuda:0')	0.9039235656433386	7.500000000000001e-05	0.9037846427663361
107	tensor(0.2719, device='cuda:0')	0.9020806052669867	7.500000000000001e-05	0.9021548436308168
108	tensor(0.2749, device='cuda:0')	0.9012803724719919	7.500000000000001e-05	0.9015636918382914
109	tensor(0.2721, device='cuda:0')	0.9029778359765265	7.500000000000001e-05	0.9029455886092049
110	tensor(0.2706, device='cuda:0')	0.9029778359765265	7.500000000000001e-05	0.9031515382659552
111	tensor(0.2736, device='cuda:0')	0.9044328046946991	7.500000000000001e-05	0.9046008136282734
112	tensor(0.2682, device='cuda:0')	0.9029535864978903	7.500000000000001e-05	0.9027154843630818
113	tensor(0.2678, device='cuda:0')	0.9040205635578835	7.500000000000001e-05	0.90419018560895
114	tensor(0.2676, device='cuda:0')	0.9039235656433386	7.500000000000001e-05	0.9038876175947113
115	tensor(0.2669, device='cuda:0')	0.9045298026092439	7.500000000000001e-05	0.9044914823290108
116	tensor(0.2667, device='cuda:0')	0.9043843057374267	7.500000000000001e-05	0.9041406051360283
117	tensor(0.2701, device='cuda:0')	0.9034385760706145	7.500000000000001e-05	0.9035075006356467
118	tensor(0.2660, device='cuda:0')	0.906397012464232	7.500000000000001e-05	0.9064543605390292
119	tensor(0.2657, device='cuda:0')	0.9057180270624181	7.500000000000001e-05	0.9059839816933638
120	tensor(0.2654, device='cuda:0')	0.904893544788787	7.500000000000001e-05	0.9049567759979663
121	tensor(0.2637, device='cuda:0')	0.906615257771958	7.500000000000001e-05	0.9063628273582508
122	tensor(0.2666, device='cuda:0')	0.9063485135069596	7.500000000000001e-05	0.9063030765319096
123	tensor(0.2618, device='cuda:0')	0.9063727629855958	7.500000000000001e-05	0.9063272311212816
124	tensor(0.2668, device='cuda:0')	0.9053542848828751	7.500000000000001e-05	0.905209763539283
125	tensor(0.2609, device='cuda:0')	0.9078034822251322	7.500000000000001e-05	0.9076493770658529
126	tensor(0.2654, device='cuda:0')	0.9061787671565061	7.500000000000001e-05	0.9063399440630564
127	tensor(0.2590, device='cuda:0')	0.9088219603278529	7.500000000000001e-05	0.9088698194762275
128	tensor(0.2631, device='cuda:0')	0.9066880062078665	7.500000000000001e-05	0.9067442156114924
129	tensor(0.2640, device='cuda:0')	0.906057519763325	7.500000000000001e-05	0.9060132214594457
130	tensor(0.2613, device='cuda:0')	0.9070517483874097	7.500000000000001e-05	0.907209509280447
131	tensor(0.2644, device='cuda:0')	0.908021727532858	7.500000000000001e-05	0.9077637935418252
132	tensor(0.2570, device='cuda:0')	0.9085067171055823	7.500000000000001e-05	0.9086587846427661
133	tensor(0.2613, device='cuda:0')	0.9091372035501236	7.500000000000001e-05	0.9090808543096872
134	tensor(0.2611, device='cuda:0')	0.9078762306610408	7.500000000000001e-05	0.907721840833969
135	tensor(0.2576, device='cuda:0')	0.9091129540714875	7.500000000000001e-05	0.9090566997203154
136	tensor(0.2534, device='cuda:0')	0.9105436733110238	7.500000000000001e-05	0.910687770150012
137	tensor(0.2610, device='cuda:0')	0.9084097191910374	7.500000000000001e-05	0.9086651411136544
138	tensor(0.2566, device='cuda:0')	0.9085067171055823	7.500000000000001e-05	0.9084528349860153
139	tensor(0.2601, device='cuda:0')	0.9085309665842184	7.500000000000001e-05	0.9085799644037631
140	tensor(0.2561, device='cuda:0')	0.9087249624133081	7.500000000000001e-05	0.9086702262903632
141	tensor(0.2587, device='cuda:0')	0.9090644551142151	7.500000000000001e-05	0.9093173150266979
142	tensor(0.2551, device='cuda:0')	0.9106164217469325	7.500000000000001e-05	0.9103483346046278
143	tensor(0.2552, device='cuda:0')	0.9098646879092099	7.500000000000001e-05	0.9099084668192221
144	tensor(0.2592, device='cuda:0')	0.9085552160628546	7.500000000000001e-05	0.90870709382151
145	tensor(0.2551, device='cuda:0')	0.9103739269605704	7.500000000000001e-05	0.9105186880244087
146	tensor(0.2541, device='cuda:0')	0.9103739269605704	7.500000000000001e-05	0.9103127383676585
147	tensor(0.2568, device='cuda:0')	0.9081429749260391	7.500000000000001e-05	0.9081934909738112
